id_acta_nacimiento,primer_nombre,segundo_nombre,tercer_nombre,primer_apellido,segundo_apellido,genero,fecha_nacimiento,id_municipio,id_padre,id_madre
1000001891,Dulci,Lauraine,Nellie,Bamborough,Sjostrom,F,2012-03-09,1201,,
1000001892,Lottie,Elayne,Arleta,Delahunty,Sollom,F,1906-08-29,1407,,
1000001893,Elfrieda,Matti,Josey,Benjafield,Randals,F,1937-05-09,2203,,
1000001894,Karlee,Corri,Dee,Maxwell,Hindrich,F,1918-08-04,1014,,
1000001895,Cammie,Aubrette,Marnie,Dooler,Crowch,F,1903-12-16,1601,,
1000001896,Merrily,Arlyne,Brynne,Goodyer,Di Gregorio,F,1938-06-26,201,,
1000001897,Lynnett,Jany,Sharline,Busch,Atte-Stone,F,2007-12-20,301,,
1000001898,Robbie,Colly,Ula,Blakemore,Moores,F,1921-09-12,1502,,
1000001899,Christean,Hannie,Helene,Karlmann,Jelley,F,1940-02-06,1414,,
1000001900,Ronny,Hyacintha,Sorcha,Merrison,Sandon,F,2004-06-13,112,,
1000001901,Wenda,Guinna,Sileas,Pickford,Varndall,F,1937-02-07,1011,,
1000001902,Aggie,Becca,Aile,Votier,Goult,F,1921-06-18,1906,,
1000001903,Talia,Ilyssa,Katya,Kees,Tejero,F,1909-01-24,1421,,
1000001904,Bonni,Frederica,Krissy,Vallance,Seniour,F,2015-08-11,1412,,
1000001905,Wenona,Jazmin,Wendye,Sonner,Shellcross,F,1969-04-09,1227,,
1000001906,Jobina,Darryl,Jocelyne,Redd,Fodden,F,1943-01-07,1503,,
1000001907,Evangelia,Vida,Doroteya,Nannizzi,Kitchingman,F,1965-07-15,919,,
1000001908,Bernice,Rosamond,Tasia,Priest,Frisel,F,1990-04-03,1603,,
1000001909,Dorthea,Gwenni,Ronica,Rooper,Lowndsborough,F,1985-10-25,2004,,
1000001910,Betsy,Bliss,Aigneis,Sadd,Meese,F,1940-08-01,1309,,
1000001911,Libby,Sharlene,Abigael,Killock,Stote,F,2012-06-05,416,,
1000001912,Bambi,Louise,Janene,Cutford,Glenfield,F,1968-11-19,1703,,
1000001913,Raven,Eyde,Lynea,Kinnett,Kean,F,2002-04-17,901,,
1000001914,Adrian,Halie,Cymbre,Layson,Chrisp,F,1903-02-09,1332,,
1000001915,Joelle,Madalyn,Ajay,Hillin,Perfitt,F,1942-06-07,1001,,
1000001916,Glenna,Trudey,Raina,Cruikshanks,Cherry,F,1954-03-25,304,,
1000001917,Zelda,Claudette,Valerie,Sandall,O'Lochan,F,1909-07-21,914,,
1000001918,Ki,Theo,Jessalin,Mostin,Bragger,F,1980-05-29,1910,,
1000001919,Meta,Chanda,Linnea,Pritchitt,Vertigan,F,2000-11-27,1901,,
1000001920,Raine,Cristy,Sybille,Enocksson,Dorrity,F,2006-02-20,1305,,
1000001921,Emera,Donni,Britta,Sullivan,Wippermann,F,1906-09-25,1502,,
1000001922,Sisely,Kathye,Dorothee,Attwill,Gwyther,F,1940-02-17,1221,,
1000001923,Audrye,Harriot,Jackelyn,Grishagin,Vowels,F,1908-11-14,907,,
1000001924,Teirtza,Correna,Marlane,Doxey,Lobley,F,1903-08-24,405,,
1000001925,Mariya,Fernande,Reeta,Dudding,Harbach,F,1931-10-15,101,,
1000001926,Stephenie,Kai,Berte,Rappa,Bleas,F,2003-09-08,1318,,
1000001927,Ediva,Cyndi,Danette,Giacobazzi,Blaszczak,F,2018-07-07,1403,,
1000001928,Doralynn,Raf,Elianora,Longhorne,O'Sesnane,F,2013-08-24,1907,,
1000001929,Dale,Conchita,Riva,Dragge,Gruczka,F,1945-10-26,1911,,
1000001930,Charil,Philis,Amalle,Butteris,Eckert,F,2019-10-22,409,,
1000001931,Franny,Mozelle,Charlotte,Glenfield,Fritchly,F,2015-08-07,1610,,
1000001932,Laurene,Adelina,Zora,Addicote,Todari,F,1910-05-08,906,,
1000001933,Paulie,Olwen,Corrine,Lamcken,Greystoke,F,1968-05-13,1615,,
1000001934,Rosabella,Lissi,Blithe,Lideard,Skyppe,F,1967-01-11,1208,,
1000001935,Tami,Maridel,Rosalyn,Pleat,Duckit,F,1958-08-09,1315,,
1000001936,Eddie,Sydel,Manon,Jobey,Carmel,F,1938-10-21,402,,
1000001937,Kathlin,Zaneta,Annemarie,Sackey,Laverenz,F,1992-03-06,1901,,
1000001938,Bria,Lynnea,Sib,Drew-Clifton,Wasselin,F,1901-03-24,1609,,
1000001939,Nadean,Glory,Feliza,Curtoys,Carnachen,F,1958-11-18,1405,,
1000001940,Bell,Michele,Henriette,Jeaneau,Bredbury,F,1919-10-21,2206,,
1000001941,Rochella,Michell,Bobbie,Reinhart,Larratt,F,1977-11-22,1332,,
1000001942,Philipa,Merrily,Hettie,Drewett,Yurov,F,2011-07-11,1905,,
1000001943,Linnell,Jess,Izabel,Ridler,Quinet,F,1901-06-24,1223,,
1000001944,Winnah,Eba,Diana,Mosconi,Longlands,F,1947-11-06,1405,,
1000001945,Clarine,Karyl,Maurita,Carrivick,Cleugher,F,1928-04-11,602,,
1000001946,Reba,Luci,Milly,Mea,Kezor,F,1936-08-03,1610,,
1000001947,Doreen,Caryn,Carlee,Longhorne,Kubista,F,2018-05-14,924,,
1000001948,Avrit,Cecile,Valli,Phayre,Frampton,F,1991-02-04,1415,,
1000001949,Bunny,Carol-jean,Anallese,Jehan,Casale,F,1993-12-02,1301,,
1000001950,Mimi,Joceline,Leontyne,Lawerence,Mickleburgh,F,1968-04-29,206,,
1000001951,Cammie,Lorna,Kirby,Sanderson,Youde,F,1951-06-05,1613,,
1000001952,Sophey,Costanza,Mirabella,Hanigan,Burlingham,F,1976-10-21,2007,,
1000001953,Martica,Johnna,Giana,Callow,Abell,F,1906-04-03,711,,
1000001954,Hedwig,Faydra,Pammi,Lanceley,Brodeau,F,2009-03-16,1609,,
1000001955,Fifine,Reina,Ulla,Orhrt,Free,F,2012-04-03,901,,
1000001956,Juanita,Renell,Beryl,Hawney,Munnis,F,1959-02-05,711,,
1000001957,Viv,Kristy,Renae,Medway,MacQuist,F,1951-08-23,1004,,
1000001958,Niki,Fidelity,Diannne,Mathey,Engelbrecht,F,1958-08-03,2103,,
1000001959,Kaela,Cecilia,Fran,Myles,Boucher,F,1992-06-23,1216,,
1000001960,Nicolle,Caye,Merrili,Vallow,Byfford,F,2001-09-11,1225,,
1000001961,Zitella,Margarete,Rosalind,Hayes,Bickford,F,1915-11-02,1201,,
1000001962,Bryana,Elizabeth,Dari,Glavin,Skittrall,F,2000-05-02,115,,
1000001963,Jasmin,Candide,Claudelle,Vanini,Padula,F,2018-02-12,1326,,
1000001964,Juliette,Jillana,Dehlia,Terron,Harcase,F,1913-08-05,114,,
1000001965,Alika,Saraann,Clarabelle,Stucksbury,Van Niekerk,F,2005-11-16,711,,
1000001966,Goldina,Annabell,Jobie,Gatherer,Denne,F,1939-05-16,102,,
1000001967,Kaylyn,Elka,Felipa,Crews,Thor,F,1900-05-27,1601,,
1000001968,Rorie,Kakalina,Bernetta,Durrans,Wilfinger,F,1923-01-02,1407,,
1000001969,Pauline,Estele,Tobe,Iggulden,Beazey,F,1965-09-09,1212,,
1000001970,Ashlen,Kessia,Cherianne,Maplesden,Marciek,F,1950-07-10,1101,,
1000001971,Pen,Freddie,Noemi,Darwin,Autin,F,1928-12-15,1602,,
1000001972,Gabbie,Wendy,Latashia,Simka,Stout,F,2005-05-14,1905,,
1000001973,Kathi,Venus,Jo-anne,Appleford,Tatteshall,F,1953-06-04,204,,
1000001974,Glen,Deanna,Dosi,Brende,Perotti,F,1970-01-09,920,,
1000001975,Beulah,Anette,Jennilee,Halpen,Manach,F,1990-03-09,1614,,
1000001976,Rafaela,Rozalin,Neda,Duffy,Cinderey,F,1950-04-11,411,,
1000001977,Andi,Deerdre,Renate,Sola,Cantillion,F,1991-04-12,1010,,
1000001978,Sheelagh,Sheree,Cristy,Caldecott,Keddle,F,1929-10-29,1312,,
1000001979,Pearl,Cybil,Elga,Alenichicov,Kareman,F,1993-10-24,412,,
1000001980,Claribel,Karon,Alane,Woodroff,MacGillivray,F,1990-01-01,715,,
1000001981,Jyoti,Pearle,Domeniga,Lunbech,Verling,F,1925-11-08,408,,
1000001982,Nicolle,Gae,Joanne,Chifney,Wyant,F,1982-04-28,1321,,
1000001983,Aubrette,Chelsea,Rheta,McInally,Abthorpe,F,2002-01-19,409,,
1000001984,Adel,Charin,Marisa,MacGeffen,Goldberg,F,1971-12-22,508,,
1000001985,Joline,Hanna,Rachael,Harmson,Binner,F,2012-05-30,715,,
1000001986,Sheilah,Brandy,Hannie,Stittle,Whinney,F,1929-03-31,1014,,
1000001987,Melissa,Josie,Harriette,Preene,Martel,F,1915-01-10,1318,,
1000001988,Rebekkah,Albertina,Marcile,Pothbury,Jedraszek,F,1966-05-20,905,,
1000001989,Lorene,Goldina,Aprilette,Drever,Jaime,F,1932-10-20,909,,
1000001990,Gert,Hadria,Jillane,Potteridge,Bowick,F,1984-08-03,1313,,
1000001991,Antonella,Alana,Corie,Brydon,Deeth,F,1917-11-24,410,,
1000001992,Koressa,Glynda,Robinia,Delort,Thornton,F,1935-01-22,1414,,
1000001993,Ricca,Talya,Tammie,Geach,Hinchon,F,2009-08-09,503,,
1000001994,Regine,Kerstin,Emmeline,Pawelski,MacKonochie,F,1965-08-17,610,,
1000001995,Jobina,Ashli,Cynthia,Bradneck,Ivankin,F,1967-12-13,1018,,
1000001996,Bibi,Marigold,Suzanne,Dybell,Lude,F,1923-01-07,1703,,
1000001997,Meggi,Nelia,Pat,Fluck,Mingardi,F,2004-09-08,1203,,
1000001998,Caryn,Arlyne,Corry,Pereira,Mc Curlye,F,1950-07-29,2211,,
1000001999,Chlo,Karlen,Antonina,Cadlock,Sandwith,F,2010-06-13,608,,
